pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,player_name,batter,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension
SL,2020-10-13,79.8,2.39,2.39,3.77,Cristian Pache,665506,592473,13,R,L,-0.1,0.6,-2.07,0.71,-9.76782234445139,-115.834106850925,-1.13163652014197,1.26969286488719,20.7464418012848,-26.6343946518198,80.4,1911,6.7
SI,2020-10-13,90.7,2.55,2.55,3.62,Cristian Pache,665506,592473,14,R,L,1.6,-0.2,1.39,2.04,-6.35379392655069,-131.869401236632,2.54785923674114,20.0448351450149,28.409666531131,-35.8416642655765,91,2223,6.5
CH,2020-10-13,81.5,2.43,2.43,3.71,Cristian Pache,665506,592473,9,R,L,1.7,-0.1,0.71,1.95,-7.21581640190322,-118.378906432047,2.92738208539711,17.5305041562198,23.2866048105947,-34.1268529625917,81.8,2108,6.6
SI,2020-10-13,90.1,2.56,2.56,3.73,Cristian Pache,665506,592473,14,R,L,1.8,-0.4,1.31,2.33,-6.97720167315318,-130.979043203508,3.3431705274147,22.2603563345356,29.7283255587673,-37.3584353147541,90.2,2159,6.6
SI,2020-10-13,89.5,2.49,2.49,3.71,Nick Markakis,455976,592473,6,L,L,1.6,0,0.4,2.51,-8.60635120839099,-130.033284925221,3.1889182158436,19.8520270748887,27.2200295408523,-33.5974572299547,90.2,2038,6.8
SI,2020-10-13,89.6,2.67,2.67,3.48,Nick Markakis,455976,592473,14,L,L,1.6,-0.3,0.28,1.14,-9.29142493375995,-130.153507137727,0.868097749042842,19.9164210534592,26.3742720403715,-35.974536452796,90.2,2092,6.7
SI,2020-10-13,89.6,2.56,2.56,3.64,Nick Markakis,455976,592473,5,L,L,1.5,-0.1,0.17,2.69,-9.13170626879736,-130.070694173603,3.96502205296565,19.0335228912766,25.679134424358,-34.7493131151231,90.1,2097,6.6
SI,2020-10-13,89.4,2.66,2.66,3.59,Nick Markakis,455976,592473,6,L,L,1.5,-0.2,0.41,2.24,-8.85295576659056,-129.855100886291,3.2064738505306,19.3024851373195,26.9072676424416,-35.715393354479,89.9,2120,6.7
SI,2020-10-13,89.6,2.56,2.56,3.7,Nick Markakis,455976,592473,12,L,L,1.5,-0.2,2.09,3.04,-4.36723939459861,-130.287254964534,4.82305873914961,18.0510542427126,27.510506763303,-35.6034524927418,90.2,2173,6.7
SL,2020-10-13,78.9,2.28,2.28,3.84,Austin Riley,663586,592473,7,R,L,-0.5,0.4,-0.52,1.95,-5.16600922017234,-114.859123571425,1.87702340172003,-3.73425079274534,18.773059673968,-29.0355889334949,79.7,2073,6.6
SI,2020-10-13,89.4,2.51,2.51,3.58,Austin Riley,663586,592473,1,R,L,1.5,-0.1,-0.34,3.47,-10.2033574137205,-129.679365002018,6.10700679615265,18.904971116087,26.11318041819,-35.3445014043576,89.9,2176,6.7
SI,2020-10-13,90.5,2.45,2.45,3.7,Austin Riley,663586,592473,12,R,L,1.6,-0.2,1.07,2.55,-6.9226747560278,-131.517097754513,3.55545237690528,20.0172976007167,28.0320770309511,-35.46043128752,91.2,2195,6.8
SI,2020-10-13,89.8,2.46,2.46,3.75,Austin Riley,663586,592473,9,R,L,1.7,0,0.68,1.57,-8.11068012143211,-130.636229731093,0.573536668230855,21.5568325258063,25.8766101893095,-32.5291510546443,90.6,2133,6.7
SI,2020-10-13,89.5,2.56,2.56,3.74,Austin Riley,663586,592473,14,R,L,1.6,0,2.22,2.24,-4.28807316415941,-130.300117297415,2.30876102614607,19.3790973171031,27.2831404895761,-32.8593935096571,90.1,2130,6.6
CH,2020-10-13,83.4,2.24,2.24,3.65,Dansby Swanson,621020,592473,14,R,L,1.5,-0.6,0.01,1.25,-8.10566306003989,-121.108391577126,2.27393595920731,16.1746333672734,24.7093805781444,-39.1294064762703,83.8,2115,6.8
SL,2020-10-13,79.3,2.37,2.37,3.92,Dansby Swanson,621020,592473,13,R,L,-0.5,0.4,-1.46,2.35,-7.43780391339206,-115.28475517436,2.6316799570678,-3.50207956542511,18.6583666449197,-29.6132147055008,80.2,1881,6.7
CH,2020-10-13,83.1,2.16,2.16,3.81,Dansby Swanson,621020,592473,3,R,L,1.6,-0.3,0.36,3.12,-7.22292361961075,-120.596889661351,5.66110151470131,16.822832640731,25.8482466647407,-36.940750298643,82.8,2142,6.4
SI,2020-10-13,89.7,2.48,2.48,3.81,Dansby Swanson,621020,592473,8,R,L,1.6,-0.1,0.13,2.06,-9.28520859805675,-130.29207984899,1.84480892916973,20.4987025538308,27.5347711113732,-33.5573575576003,90,2089,6.6
SI,2020-10-13,89.1,2.55,2.55,3.69,Ozzie Albies,645277,592473,3,R,L,1.4,-0.3,0.36,3.18,-8.3138326784038,-129.414167385277,5.38725420613023,17.3315872790262,27.2505622852282,-36.5742698635637,89.3,2052,6.6
SI,2020-10-13,90.4,2.38,2.38,3.74,Ozzie Albies,645277,592473,2,R,L,1.6,-0.2,-0.06,3.11,-9.43822314220265,-131.183010364316,4.96348956280945,19.997867730844,27.8985244936245,-36.2488300941693,90.7,2154,6.6
SI,2020-10-13,89.3,2.57,2.57,3.69,Ozzie Albies,645277,592473,14,R,L,1.5,-0.3,1.04,2.22,-6.98111954393239,-129.783825761098,3.01769583809933,18.6596967507347,27.1988788994695,-36.2236410006958,89.4,2107,6.4
SI,2020-10-13,90.3,2.6,2.6,3.69,Ozzie Albies,645277,592473,14,R,L,1.5,-0.3,0.99,2.42,-7.3524577086628,-131.268641866536,3.4811126551134,19.4502591061959,29.3418467836169,-36.5777218105879,90.5,2173,6.6
SL,2020-10-13,77.1,2.31,2.31,3.99,Travis d'Arnaud,518595,592473,3,R,L,-0.3,0.6,0.34,3.37,-3.73469500940712,-112.138186402139,4.52199048365834,-1.53699376394757,19.7120432578815,-27.7949845120985,77.7,1708,6.6
CH,2020-10-13,82.5,2.37,2.37,3.68,Travis d'Arnaud,518595,592473,14,R,L,1.6,-0.4,1.63,0.74,-4.82832342858401,-119.952989643122,0.719150219334175,16.3620560377065,24.5241297989884,-36.6636737745724,82.8,2157,6.7
CH,2020-10-13,82.5,2.35,2.35,3.78,Travis d'Arnaud,518595,592473,14,R,L,1.5,-0.5,1.07,2.25,-5.78035503150692,-119.79922999708,4.15467691513759,15.2850803217093,24.9079842939217,-38.3872565875716,82.4,2118,6.5
SI,2020-10-13,88.5,2.57,2.57,3.74,Travis d'Arnaud,518595,592473,12,R,L,1.4,-0.1,0.97,2.98,-6.87209511059011,-128.633881672585,4.46412149899259,16.9957003219689,26.333033460012,-34.481236643195,89,2054,6.6
FC,2020-10-13,91,-3,-3,6.21,Joc Pederson,592626,455119,5,L,R,0.1,0.5,0.2,2.86,7.79750341931911,-132.358996233929,-3.59101909208894,-0.487011918272052,28.0990420292872,-25.5434470931808,90.9,2118,6.2
FC,2020-10-13,91.1,-2.81,-2.81,6.27,AJ Pollock,572041,455119,14,R,R,0.2,0.7,0.98,2.12,9.13382134067414,-132.420329438104,-6.03843790924114,0.119288401360457,25.7605141052728,-22.945614542273,91.1,2189,6.1
FC,2020-10-13,90.5,-2.7,-2.7,6.35,AJ Pollock,572041,455119,2,R,R,0.3,0.4,-0.03,3.53,6.08940911272814,-131.758246151232,-1.92796903693822,1.81842860322677,26.7481756473985,-27.6129355961885,90.4,2059,6.1
FC,2020-10-13,91.2,-2.87,-2.87,6.16,Cody Bellinger,641355,455119,9,L,R,0.1,0.7,0.38,2.34,7.93939306337598,-132.494249962431,-5.28827086553071,-0.365970270424177,28.8188933770823,-22.4758311241519,91.1,2201,6.4
SI,2020-10-13,94.1,-2.74,-2.74,6.26,Cody Bellinger,641355,455119,11,L,R,-0.7,1.3,-1.26,3.96,5.41368118662694,-136.828521190075,-3.08371625957844,-10.2505362352807,32.4021353959784,-15.4572915040858,93.6,2121,6.2
FC,2020-10-13,90,-2.99,-2.99,6.21,Cody Bellinger,641355,455119,12,L,R,0.2,0.7,0.18,4.44,7.37715765197456,-130.853528284595,0.00477810934476941,0.912251155081798,27.6668232341206,-23.7979900063671,89.6,2103,6.1
SL,2020-10-13,84.2,-2.8,-2.8,6.16,Will Smith,669257,455119,14,R,R,1.4,-0.3,1.31,1.86,6.80388435133844,-122.3401019356,-2.85560133526385,12.0594164515404,27.1868215229668,-35.0443859634963,83.6,2638,6.3
SL,2020-10-13,83.3,-2.9,-2.9,6.18,Will Smith,669257,455119,12,R,R,1.4,-0.2,0.92,2.47,5.97972993676663,-121.138245729682,-1.50818548025809,12.5162403613162,26.5475417558483,-34.469467608748,82.7,2514,6.2
FC,2020-10-13,91.9,-2.77,-2.77,6.3,Will Smith,669257,455119,12,R,R,0.1,0.9,0.63,3.38,8.41500724859955,-133.519436507057,-3.49815539506589,-0.875652791353581,29.5693657626348,-20.6321315042006,91.4,2267,6.2
SI,2020-10-13,94.5,-2.65,-2.65,6.23,Will Smith,669257,455119,9,R,R,-1.1,1.1,0.6,1.9,10.8610499427471,-137.023049027097,-8.00255172477806,-16.1322598307375,31.5668780759255,-16.5185301703672,94,2189,6.3
CU,2020-10-13,87.3,-1.94,-1.94,5.52,Marcell Ozuna,542303,523260,13,R,R,1,-0.5,-0.25,1.53,2.06705659583761,-127.072914015483,-2.47682914713584,9.9735939294035,27.0309250833993,-36.8517832844019,86.7,2970,6
CU,2020-10-13,87.6,-1.96,-1.96,5.45,Marcell Ozuna,542303,523260,14,R,R,1.1,-0.6,0.45,1.03,3.60209226358276,-127.484803301455,-3.31801106789144,10.6950717246732,27.2121760228457,-37.9967495812048,86.7,2976,5.8
CU,2020-10-13,87,-2.05,-2.05,5.44,Marcell Ozuna,542303,523260,5,R,R,1.1,-0.5,0.16,2.33,3.11160957876608,-126.699729342792,-0.184570959875258,10.713490174315,27.0667180476445,-38.0329109290643,86.3,3024,5.9
CU,2020-10-13,86.6,-1.96,-1.96,5.54,Marcell Ozuna,542303,523260,5,R,R,0.9,-0.4,-0.07,2.99,2.63938633253393,-126.124045066409,0.851314584419959,9.32734654693347,25.6851524507412,-36.4649853482269,86.5,2862,6.2
CH,2020-10-13,86.2,2.21,2.21,5.14,Freddie Freeman,518692,622072,12,L,L,1.3,0.2,2.26,3.53,-2.44038582092616,-125.546143358215,2.08491928233012,13.7277603300174,25.9325368508606,-31.0350344081756,86.5,1609,6.5
CU,2020-10-13,84.4,2.38,2.38,4.94,Freddie Freeman,518692,622072,13,L,L,-0.4,-0.1,-1.07,1.88,-7.32473709682674,-122.7079731758,-0.546926450698918,-2.16383828717123,24.2838815472846,-33.3165024901239,84.5,2276,6.4
SI,2020-10-13,91.2,2.2,2.2,4.98,Ronald Acuna Jr.,660670,622072,8,R,L,1.3,1.2,0.25,1.92,-7.70818876417454,-132.549280615192,-4.34318501529344,16.8910807174714,28.9933171807377,-17.3432165833046,91.3,2341,6.5
CU,2020-10-13,83.9,2.36,2.36,4.97,Ronald Acuna Jr.,660670,622072,13,R,L,-0.2,0,-1.57,1.44,-8.67598592802921,-121.940967089573,-1.78390989522267,-0.281750237784157,25.5437715545799,-31.6856823378459,83.8,2340,6.4
SI,2020-10-13,91.7,2.15,2.15,5.16,Ronald Acuna Jr.,660670,622072,3,R,L,1.2,1.2,0.37,3.04,-7.03160190825683,-133.324811935584,-2.17607287312962,15.4500106358936,28.8736587213265,-17.0793891537512,91.8,2179,6.4
CU,2020-10-13,84.9,2.3,2.3,5.06,Ronald Acuna Jr.,660670,622072,13,R,L,-0.3,-0.2,-1.57,1.53,-8.56186999791995,-123.317878423215,-1.56219629565411,-0.900362548285464,25.8161877294872,-33.7680776681064,85,2328,6.6
SI,2020-10-13,92.1,2.15,2.15,5.17,Ronald Acuna Jr.,660670,622072,1,R,L,1,1.5,-0.68,3.11,-9.42310574989704,-133.725850333387,-2.54092081683935,14.2501921989885,30.1590894325434,-14.1911158397272,92.3,2353,6.7
SI,2020-10-13,90.5,2.28,2.28,5.1,Cristian Pache,665506,622072,6,R,L,1,1.4,0.77,2.81,-6.0046945387629,-131.674685635867,-2.7363824384674,13.2455749290646,28.0117162126802,-15.6165485999856,90.8,2152,6.5
CU,2020-10-13,84.9,2.39,2.39,5,Cristian Pache,665506,622072,13,R,L,0.1,-0.1,-1.71,0.78,-9.76432888227106,-123.146119530064,-3.22396827559712,3.16897597382247,26.903926665332,-32.7379885262048,84.2,2346,6.2
SI,2020-10-13,90.5,2.29,2.29,5.19,Cristian Pache,665506,622072,12,R,L,1.1,1.6,0.88,2.75,-5.80296533990512,-131.560534406554,-3.51334968345596,13.6131300349259,29.7857098768368,-13.0371843000657,90.2,2360,6.3
FF,2020-10-13,97,1.84,1.84,5.49,Max Muncy,571970,621345,1,L,L,0.5,1.4,-0.58,3.19,-7.65726519245277,-141.115665750692,-3.68915191612602,8.95770411786301,32.2513168249934,-13.3872308303064,96.5,2384,6
FC,2020-10-13,90.3,2.22,2.22,5.33,Max Muncy,571970,621345,5,L,L,-0.6,0.4,0.08,2.17,-4.10939506762852,-131.501804478561,-2.77911429212487,-5.5724910556084,27.9751747023928,-27.0196618388479,89.7,2397,5.9
FF,2020-10-13,96.7,1.92,1.92,5.49,Max Muncy,571970,621345,11,L,L,0.5,1.5,-1.76,3.28,-10.7919610048082,-140.471779992271,-3.71447858531497,8.51261780346769,31.8761369721035,-11.6964898800223,96.2,2354,6.1
SL,2020-10-13,89,-0.47,-0.47,6.26,Michael Brantley,488726,650895,6,L,R,0.5,0.1,0.67,2.3,1.77784475653962,-129.632807790245,-3.76069609228098,4.99885147670908,27.4086116613821,-30.9618837346961,87.9,2283,5.6
SL,2020-10-13,89.5,-0.56,-0.56,6.22,Michael Brantley,488726,650895,14,L,R,0.2,0.3,1.02,0.93,3.49795903259212,-130.155709776938,-7.5272208491714,1.04368314564763,27.225816372565,-27.631469197865002,88.2,2302,5.5
FC,2020-10-13,90.9,2.02,2.02,5.54,Max Muncy,571970,621345,11,L,L,-0.3,0.4,-1.48,2.92,-8.02873309855986,-132.293194017612,-1.56927391881449,-1.99884714664107,26.0028110077619,-27.1923988369165,90.2,2444,5.7
SL,2020-10-13,87.6,-0.81,-0.81,6.14,Michael Brantley,488726,650895,8,L,R,0.2,0.2,0,2.1,1.47113784617708,-127.658106446584,-4.13679147334278,2.17030019658582,23.6071216167923,-29.0433000197021,86.6,2171,5.3
FC,2020-10-13,89.5,2.17,2.17,5.4,Max Muncy,571970,621345,8,L,L,-0.5,0.1,-0.2,1.78,-4.8462731034778,-130.349264589815,-3.10350950378687,-4.37705426670735,24.8861790642649,-31.1195465481106,89.4,2623,6
SL,2020-10-13,88.2,-0.75,-0.75,6.03,Jose Altuve,514888,650895,14,R,R,0.3,0.1,1.27,1.44,4.17837147194622,-128.473616075688,-5.36958243968043,2.82741422680144,22.9503154314725,-29.9656740532716,87.5,2282,5.5
FF,2020-10-13,96.9,1.84,1.84,5.59,Justin Turner,457759,621345,1,R,L,0.5,1.5,-0.39,2.99,-6.94671679760656,-140.956875636365,-4.74547076501664,7.6341691511133,33.1797031290388,-11.6099930916318,96.3,2444,6
SL,2020-10-13,89.3,-0.56,-0.56,6,Jose Altuve,514888,650895,14,R,R,0.3,0.1,1.28,1.46,3.818010781808,-130.09937496299,-5.48296946189704,2.78083882966859,23.6968846083256,-29.807661117438,88.4,2323,5.4
FC,2020-10-13,89.3,2.27,2.27,5.31,Corey Seager,608369,621345,5,L,L,-0.4,0.3,-0.22,2.38,-5.36343312090579,-130.114861714575,-1.82524146894309,-3.08491367497276,23.5965930587463,-29.0726141163931,89.4,2514,6
FF,2020-10-13,97.3,1.97,1.97,5.48,Corey Seager,608369,621345,5,L,L,0.7,1.3,-0.01,2.76,-6.90830241310444,-141.598900511688,-4.688317201589,11.1660602406219,30.0282058877038,-14.2700228120568,97.2,2287,6
SL,2020-10-13,87.9,-0.77,-0.77,6.08,Jose Altuve,514888,650895,6,R,R,0.4,0.1,0.3,1.96,1.79322538070004,-128.044676421252,-4.2237015835244,3.91352348047138,23.5628079047267,-29.944348524499,87.2,2305,5.6
SL,2020-10-13,88.8,-0.82,-0.82,6.02,Jose Altuve,514888,650895,14,R,R,0.3,0.3,1.53,1.6,5.04628334380835,-129.382724023261,-5.4349882769751,2.68165896589372,23.6406761817597,-27.908298327293,88.3,2332,5.6
FC,2020-10-13,89.4,2.3,2.3,5.28,Corey Seager,608369,621345,13,L,L,-0.4,0.3,-1.26,1.37,-7.8744729282014,-130.06139528448,-4.18155599773321,-3.10534932813157,25.1843706880259,-28.664878197795,89.3,2472,6.1
FC,2020-10-13,90.9,2.17,2.17,5.51,Corey Seager,608369,621345,11,L,L,-0.5,0.4,-1.9,3.91,-9.10468816156644,-132.188326704119,1.08047781459523,-3.9362074836175,25.2226367949479,-28.3609919921504,90.7,2431,6
SL,2020-10-13,87.3,-0.82,-0.82,6.05,Jose Altuve,514888,650895,6,R,R,0.3,0.3,0.39,1.89,2.24077259685278,-127.128518841701,-4.48672942202115,2.97569449032965,23.8838451591361,-28.164479101395,86.2,2258,5.3
SI,2020-10-13,96.7,-0.68,-0.68,6.02,George Springer,543807,650895,13,R,R,-1.5,0.6,-1.36,2.62,1.46585567459857,-140.86553155274,-4.72462822354459,-19.714527107625,32.0534997458953,-23.9304305809866,95.4,2078,5.5
SL,2020-10-13,79.2,-2.78,-2.78,3.44,Mookie Betts,605141,503285,13,R,R,0.3,0,-0.25,1,4.96691929297039,-115.191122106987,1.43988357115295,1.93622556489763,21.6619547738749,-32.5007822785486,79.7,2328,6.7
SL,2020-10-13,78.6,-2.56,-2.56,3.44,Mookie Betts,605141,503285,14,R,R,0.6,0.1,1.49,1.24,7.75107884272445,-114.261576443166,1.96264093420412,3.56333550876064,20.8235199960356,-32.0989096877496,79.1,2435,6.7
SI,2020-10-13,96.3,-0.69,-0.69,6.03,George Springer,543807,650895,13,R,R,-1.5,0.6,-1.56,1.93,1.14978557979787,-140.182433092654,-6.6096113824765,-20.4738397336217,31.7974237474329,-22.7615585008937,94.9,2056,5.5
SL,2020-10-13,88.1,-0.64,-0.64,6.01,George Springer,543807,650895,14,R,R,0.5,0.2,2.18,0.92,5.75943452191667,-128.241389733834,-6.70355775842976,4.63235962485101,20.384242709893,-29.2585676580531,87.7,2453,5.5
FF,2020-10-13,85.8,-2.57,-2.57,3.72,Mookie Betts,605141,503285,2,R,R,-1.2,0.8,-0.09,3.34,8.36400482693888,-124.646647377899,3.80533073442882,-14.1315701151998,25.5111893851244,-24.7072457611521,86.5,2315,6.9
SI,2020-10-13,96.9,-0.48,-0.48,6.05,George Springer,543807,650895,14,R,R,-1.5,0.8,0.19,1.37,5.23034924904738,-140.780774049209,-8.72426839271114,-21.5679714142206,32.7575299977681,-19.2992607379639,95.6,2158,5.7
SL,2020-10-13,78.7,-2.59,-2.59,3.56,Mookie Betts,605141,503285,9,R,R,0.5,0.1,0.33,1.52,5.52850429335422,-114.531747057467,2.30274860072804,3.0532527957749,21.1738991283792,-32.2153197735715,79.3,2333,6.7
SL,2020-10-13,89,-0.61,-0.61,6.09,Abraham Toro,647351,650895,14,L,R,0.6,0.3,1.91,1.18,4.86786993910879,-129.581853444818,-6.66841002070295,6.07308405041344,21.5913258937552,-27.9080677685658,88.6,2474,5.6
FF,2020-10-13,85,-2.53,-2.53,3.62,Chris Taylor,621035,503285,4,R,R,-1.1,0.7,-0.3,2.58,7.44430627669347,-123.529702368287,2.63050616796312,-12.5370075918848,25.3378273422067,-26.1772432665896,85.5,2383,6.7
SL,2020-10-13,88.5,-0.76,-0.76,6.13,Abraham Toro,647351,650895,6,L,R,0.7,-0.1,0.42,2.1,1.43387794975788,-129.021473758444,-3.60084719905609,7.40188833558205,23.690130108159,-32.8559674476344,87.6,2438,5.4
FF,2020-10-13,85.4,-2.58,-2.58,3.71,Chris Taylor,621035,503285,14,R,R,-1.3,0.6,1.02,1.97,11.1258098897978,-123.929590165358,1.02508776952766,-15.2723303040453,24.2685342286284,-26.4004258967649,86.3,2435,7
SL,2020-10-13,78.5,-2.69,-2.69,3.51,Chris Taylor,621035,503285,9,R,R,0.6,0.1,0.51,2.17,5.75813128248921,-114.180636498686,3.87663804654221,4.5663885502643,21.3161238993161,-32.6205816889615,79,2327,6.7
SL,2020-10-13,88.7,-0.66,-0.66,6.12,Abraham Toro,647351,650895,5,L,R,0.2,0.5,0.06,2.21,1.43099126465168,-129.384881848013,-4.69316959526536,1.48884895205892,20.92224089184,-25.7277040259135,88.3,2433,5.4
SL,2020-10-13,78.9,-2.8,-2.8,3.46,Chris Taylor,621035,503285,14,R,R,0.5,0,0.68,1.08,6.61402308250866,-114.81138342202,1.71467253566703,3.64506487415341,20.960530335318,-33.0001445752683,79.6,2285,6.7
SI,2020-10-13,98.3,-0.55,-0.55,6.1,Abraham Toro,647351,650895,14,L,R,-1.4,1.1,0.46,0.65,5.75365076856845,-142.694527818457,-11.6222551186627,-19.8027743825019,31.0530911008101,-15.0434362519623,96.9,2168,5.5
SL,2020-10-13,78.9,-2.65,-2.65,3.6,Chris Taylor,621035,503285,14,R,R,0.4,-0.1,0.11,1.35,5.18853985861598,-114.795985478962,2.07075412337803,2.74511364615135,21.4977387101233,-33.5155405727985,78.5,2350,6.1
SL,2020-10-13,87.8,-0.58,-0.58,6.12,Abraham Toro,647351,650895,6,L,R,0.4,0.5,0.56,2.34,1.98029338708282,-127.997034273791,-4.02157922905109,3.69047419370037,23.2055582647084,-26.6072505778178,86.9,2390,5.3
FF,2020-10-13,85.2,-2.61,-2.61,3.71,Joc Pederson,592626,503285,4,L,R,-1.1,1,-0.7,2.59,6.69869987438267,-123.853399791802,1.76834485194817,-12.5032084062938,25.8203545970784,-22.7585006809091,85.6,2396,6.7
SI,2020-10-13,97.4,-0.74,-0.74,6.01,Abraham Toro,647351,650895,4,L,R,-1.6,0.6,-0.76,2.55,3.50311756369205,-141.787018982562,-5.16199756565434,-21.8803223663046,33.0523201313382,-22.6997043527611,96.1,2118,5.5
FF,2020-10-13,86.3,-2.63,-2.63,3.8,Joc Pederson,592626,503285,11,L,R,-1.3,0.8,-1.74,3.31,4.82178436154455,-125.453580022702,3.61676405366655,-14.7024937853106,26.1675938432613,-25.2511168505701,87,2447,6.9
SI,2020-10-13,98.2,-0.65,-0.65,6.09,Abraham Toro,647351,650895,13,L,R,-1.5,0.8,-1.5,1.65,1.07243703676611,-142.791493781392,-8.2414357359473,-20.3953025385032,32.981912566151,-19.6379365396219,96.5,2090,5.4
FF,2020-10-13,86.3,-2.61,-2.61,3.78,Joc Pederson,592626,503285,7,L,R,-1.4,0.8,-0.79,2.02,7.20313233626339,-125.536759314039,0.345040962427763,-16.0270870924263,25.2463291659127,-23.5981379692705,87.2,2390,6.9
SL,2020-10-13,88.9,-0.79,-0.79,6.07,Abraham Toro,647351,650895,12,L,R,0.5,0.5,1.12,2.62,3.69438549614195,-129.52000426342,-3.57533222763389,4.47756951374069,23.1586756910308,-25.7587192968412,88.1,2382,5.4
SL,2020-10-13,78.3,-2.68,-2.68,3.44,Joc Pederson,592626,503285,13,L,R,0.6,0.2,-0.5,1.56,3.71147047564224,-114.036177083564,2.51015808867389,4.18664409616688,19.9449336955469,-31.4889553827763,79.1,2385,6.7
SL,2020-10-13,90.1,-0.62,-0.62,6.14,Josh Reddick,502210,650895,14,L,R,0.4,0.1,1.38,1.23,4.0256605747535,-131.254296280562,-6.4084394500221,4.38231654172323,21.0493404547004,-30.6748197641896,89.7,2439,5.4
SL,2020-10-13,90,-0.63,-0.63,6.14,Josh Reddick,502210,650895,14,L,R,0.4,0.2,1.43,1.14,4.15024106593322,-131.057863911981,-6.96072393473665,4.28821098176141,21.3206361919959,-28.5078921415721,89.5,2459,5.4
FF,2020-10-13,86.3,-2.59,-2.59,3.59,Joc Pederson,592626,503285,12,L,R,-1.1,0.9,1.04,3.64,10.9151503442229,-125.153235997574,4.47539250559303,-13.4448045341321,23.8393064377746,-23.3930566459137,87.1,2436,6.8
FF,2020-10-13,85.8,-2.68,-2.68,3.52,Joc Pederson,592626,503285,11,L,R,-1.1,0.9,-1.88,3.04,4.23959480395833,-124.814413500065,3.39903489996692,-12.7848316179791,25.2167041804678,-24.0052970356642,86.5,2287,6.8
SI,2020-10-13,97.7,-0.78,-0.78,6,Josh Reddick,502210,650895,8,L,R,-1.6,0.6,0.05,2.05,5.89276629214403,-142.107676044457,-6.36619306333241,-23.446087330398,31.7995152326258,-23.3506794947617,96.3,2036,5.4
FF,2020-10-13,95.9,0.74,0.74,6.01,Yandy Diaz,650490,642130,11,R,L,-0.1,1.6,-0.93,2.82,-4.2206061984021,-139.520549436233,-6.36341543658877,-0.26802579803399,31.5176233901281,-10.5876277885115,96.3,2461,6.5
SL,2020-10-13,78.8,-2.85,-2.85,3.45,Joc Pederson,592626,503285,7,L,R,0.5,0,-0.33,1.97,4.63009462238714,-114.728604472824,3.58974216582015,3.33908853515822,20.0594335419487,-33.0293739060265,79.3,2409,6.5
FF,2020-10-13,95.1,0.67,0.67,5.98,Yandy Diaz,650490,642130,1,R,L,-0.1,1.3,-0.75,3.34,-3.61681052846349,-138.484448576738,-4.16002379600882,0.0292206928554795,31.0370005600624,-15.1693021065821,95.9,2290,6.7
SI,2020-10-13,92.4,2.05,2.05,5.1,Nick Markakis,455976,622072,14,L,L,1.2,1.5,0.97,2.5,-5.34160750467006,-134.420442574555,-4.10812690462334,15.3868911177645,30.4480714971415,-13.1364486385471,92.8,2302,6.6
SI,2020-10-13,92.1,2.14,2.14,5.01,Nick Markakis,455976,622072,9,L,L,1.2,1.2,0.47,2.06,-6.89445406560045,-133.87599761064,-4.19995478276905,16.080081988152,29.7311083694809,-17.2213453507036,92.1,2261,6.4
FF,2020-10-13,91.5,0.53,0.53,6.18,Brandon Lowe,664040,642130,13,L,L,0,1.4,-1.12,1.94,-4.21711042161261,-133.057046292939,-7.97851264884805,1.03144845019029,26.4714545912251,-13.4528204622895,91.9,2201,6.4
SI,2020-10-13,92.9,2.06,2.06,5.07,Nick Markakis,455976,622072,13,L,L,1,1.4,-1.18,1.9,-10.5843849092495,-134.785828910235,-5.28409029675581,14.8129003140934,29.5782910629054,-14.7006327556902,93.1,2230,6.6
SL,2020-10-13,87.9,0.92,0.92,5.88,Brandon Lowe,664040,642130,13,L,L,-0.7,0.1,-0.99,-0.01,-3.3079690183176,-127.864911839293,-8.51202291249001,-6.51457301036857,24.9985626795282,-29.2548264805363,88.6,2406,6.6
FF,2020-10-13,96.3,0.71,0.71,5.99,Brandon Lowe,664040,642130,7,L,L,-0.2,1.3,-0.66,2.1,-3.14062189957833,-140.14284646835,-7.7900828961376,-2.45113334130781,29.3437340075539,-13.5252534915726,97.2,2371,6.6
SI,2020-10-13,92.9,2.18,2.18,5.11,Nick Markakis,455976,622072,6,L,L,1,1.3,0.44,2.59,-6.60349247311777,-135.115012815798,-3.43213018431881,13.3002577868191,29.5056819777367,-16.1591166219767,93.3,2334,6.6
FF,2020-10-13,95.8,0.78,0.78,5.96,Brandon Lowe,664040,642130,4,L,L,-0.3,1.2,-0.55,2.19,-2.86977018752976,-139.536854306237,-7.09994144477367,-3.24546207956715,28.8668879544321,-15.5058685760449,96.7,2233,6.6
SI,2020-10-13,91.8,2.07,2.07,5.1,Nick Markakis,455976,622072,6,L,L,1.1,1.3,0.47,2.58,-6.43619347053431,-133.518989456688,-3.36672925075725,14.4219362704989,29.2232127438539,-16.0257841993803,92.2,2229,6.6
SI,2020-10-13,91.5,2.12,2.12,5.14,Nick Markakis,455976,622072,8,L,L,1.1,1.4,-0.19,1.64,-8.25673082207973,-132.978820723188,-5.98116744403581,14.9189220820637,28.5413033406208,-14.4628411268647,91.8,2242,6.5
